airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,2019-03-09,Delhi,Cochin,13:45:00,04:25:00,880,2.0,In-flight meal not included,15129
Jet Airways,2019-06-12,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,12410
Vistara,2019-05-06,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No info,8610
Air Asia,2019-06-12,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No info,3807
Jet Airways,2019-03-18,Banglore,New Delhi,07:00:00,07:40:00,1480,1.0,No info,11455
Goair,2019-06-27,Kolkata,Banglore,15:20:00,17:55:00,155,0.0,No info,3514
Air India,2019-05-12,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No info,6327
Jet Airways,2019-05-27,Delhi,Cochin,11:30:00,12:35:00,1505,1.0,In-flight meal not included,12898
Vistara,2019-05-21,Kolkata,Banglore,20:20:00,23:25:00,1625,1.0,No info,9345
Jet Airways,2019-06-06,Banglore,Delhi,06:00:00,08:45:00,165,0.0,No info,8016
Air India,2019-03-01,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No info,15385
Air India,2019-06-27,Delhi,Cochin,13:15:00,09:25:00,1210,2.0,No info,8839
Indigo,2019-03-03,Delhi,Cochin,06:40:00,16:10:00,570,1.0,No info,9027
Spicejet,2019-05-27,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No check-in baggage included,3543
Air India,2019-03-21,Banglore,New Delhi,22:00:00,13:20:00,920,1.0,No info,6955
Jet Airways,2019-05-12,Kolkata,Banglore,17:00:00,21:05:00,1685,1.0,No info,12121
Vistara,2019-06-27,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,4878
Indigo,2019-05-18,Kolkata,Banglore,21:00:00,02:15:00,315,1.0,No info,6534
Air Asia,2019-05-09,Kolkata,Banglore,22:40:00,10:40:00,720,1.0,No info,5192
Indigo,2019-06-06,Delhi,Cochin,10:35:00,01:30:00,895,1.0,No info,5883
Indigo,2019-06-03,Delhi,Cochin,06:50:00,22:30:00,940,1.0,No info,7514
Air India,2019-05-15,Delhi,Cochin,13:20:00,07:40:00,1100,2.0,No info,13538
Indigo,2019-06-15,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No info,3943
Vistara,2019-03-21,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No info,3739
Multiple Carriers,2019-05-15,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No info,13727
Spicejet,2019-06-03,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No info,3971
Jet Airways,2019-06-15,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,4050
Multiple Carriers,2019-05-21,Delhi,Cochin,06:00:00,12:35:00,395,1.0,No info,9794
Vistara,2019-05-03,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No info,5613
Jet Airways,2019-03-21,Banglore,New Delhi,20:35:00,07:40:00,665,1.0,In-flight meal not included,7832
Multiple Carriers,2019-05-09,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No info,7787
Air Asia,2019-05-09,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No info,3383
Air India,2019-05-15,Kolkata,Banglore,09:25:00,17:20:00,1915,2.0,No info,13616
Air India,2019-05-15,Delhi,Cochin,17:15:00,09:25:00,970,2.0,No info,8839
Jet Airways,2019-05-18,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,13029
Multiple Carriers,2019-05-27,Delhi,Cochin,14:00:00,01:30:00,690,1.0,No info,13377
Jet Airways,2019-05-06,Kolkata,Banglore,17:00:00,15:05:00,1325,1.0,No info,13067
Jet Airways,2019-05-24,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,In-flight meal not included,10703
Spicejet,2019-04-06,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No info,4423
Jet Airways,2019-06-12,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,4995
Jet Airways,2019-06-15,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No info,13014
Jet Airways,2019-06-27,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No info,14714
Multiple Carriers,2019-05-15,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No info,8073
Air Asia,2019-05-15,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No info,3383
Indigo,2019-05-09,Delhi,Cochin,21:50:00,03:35:00,345,1.0,No info,6058
Air India,2019-05-01,Kolkata,Banglore,05:50:00,13:15:00,445,2.0,No info,7662
Air Asia,2019-05-24,Kolkata,Banglore,06:50:00,10:30:00,220,1.0,No info,5162
Indigo,2019-04-12,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No info,4174
Indigo,2019-03-09,Delhi,Cochin,15:00:00,01:35:00,635,1.0,No info,13611
Indigo,2019-05-15,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No info,6979
Jet Airways,2019-05-09,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No info,13941
Jet Airways,2019-03-21,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,6017
Indigo,2019-05-27,Delhi,Cochin,07:15:00,12:30:00,315,1.0,No info,5636
Indigo,2019-03-27,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No info,3858
Indigo,2019-06-09,Kolkata,Banglore,09:20:00,14:15:00,295,1.0,No info,11465
Multiple Carriers,2019-06-03,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No info,7677
Air India,2019-06-15,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No info,6961
Spicejet,2019-03-24,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No check-in baggage included,4273
Air India,2019-04-18,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No info,6094
Air India,2019-06-06,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No info,3100
Air India,2019-06-27,Delhi,Cochin,12:00:00,07:40:00,1180,2.0,No info,9653
Indigo,2019-05-27,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No info,5530
Multiple Carriers,2019-06-12,Delhi,Cochin,09:45:00,22:30:00,765,1.0,No info,9646
Air India,2019-06-15,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No info,10454
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,In-flight meal not included,9314
Jet Airways,2019-05-01,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,In-flight meal not included,10844
Goair,2019-03-27,Delhi,Cochin,07:00:00,12:50:00,350,1.0,No info,5281
Indigo,2019-06-24,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No info,4049
Air India,2019-06-03,Delhi,Cochin,13:15:00,09:25:00,1210,2.0,No info,10467
Multiple Carriers,2019-05-18,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No info,9794
Multiple Carriers,2019-06-15,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No info,11789
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,20:20:00,1285,1.0,In-flight meal not included,11087
Air India,2019-03-06,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No info,12677
Jet Airways,2019-06-06,Delhi,Cochin,14:35:00,04:25:00,830,2.0,In-flight meal not included,10919
Spicejet,2019-06-09,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No check-in baggage included,1965
Spicejet,2019-05-09,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No info,8224
Jet Airways,2019-06-12,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No info,5678
Jet Airways,2019-05-06,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,No info,11467
Multiple Carriers,2019-05-09,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No info,8266
Multiple Carriers,2019-06-01,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No info,11200
Indigo,2019-04-06,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No info,4174
Jet Airways,2019-05-27,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,12898
Jet Airways,2019-03-09,Banglore,New Delhi,18:20:00,21:00:00,160,0.0,No info,8016
Jet Airways,2019-05-15,Kolkata,Banglore,08:25:00,23:35:00,910,1.0,No info,13941
Indigo,2019-03-15,Banglore,New Delhi,13:40:00,18:35:00,295,1.0,No info,7166
Indigo,2019-03-03,Delhi,Cochin,08:25:00,21:00:00,755,1.0,No info,14871
Indigo,2019-05-03,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No info,3597
Jet Airways,2019-06-09,Kolkata,Banglore,20:25:00,09:45:00,800,1.0,In-flight meal not included,13469
Spicejet,2019-06-01,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,2175
Goair,2019-05-06,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No info,6296
Multiple Carriers,2019-06-01,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No info,13377
Multiple Carriers,2019-06-09,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No info,12192
Jet Airways,2019-03-12,Banglore,New Delhi,18:55:00,18:25:00,1410,1.0,In-flight meal not included,11087
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,15:05:00,1120,1.0,No info,13067
Spicejet,2019-03-27,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No check-in baggage included,3815
Goair,2019-05-01,Kolkata,Banglore,16:40:00,00:15:00,455,1.0,No info,6484
Air India,2019-03-15,Banglore,New Delhi,08:15:00,11:20:00,1625,2.0,No info,8534
Air India,2019-05-18,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No info,8879
Indigo,2019-05-15,Delhi,Cochin,07:35:00,22:30:00,895,1.0,No info,6442
Indigo,2019-04-27,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No info,4804
Air India,2019-05-27,Delhi,Cochin,14:25:00,19:15:00,1730,2.0,No info,13381
Spicejet,2019-04-12,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No info,4991
Air India,2019-04-15,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No info,4145
Jet Airways,2019-04-03,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No info,5678
Jet Airways,2019-04-27,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No info,7229
Goair,2019-05-09,Delhi,Cochin,14:25:00,19:35:00,310,1.0,No info,10188
Indigo,2019-05-24,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No info,5277
Indigo,2019-05-27,Delhi,Cochin,10:35:00,01:30:00,895,1.0,No info,6104
Air India,2019-03-06,Delhi,Cochin,04:00:00,07:40:00,1660,1.0,No info,12940
Jet Airways,2019-03-21,Banglore,New Delhi,08:00:00,20:20:00,740,1.0,In-flight meal not included,7832
Multiple Carriers,2019-03-09,Delhi,Cochin,07:00:00,19:45:00,765,1.0,No info,15237
Air India,2019-03-21,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No info,11071
Multiple Carriers,2019-06-03,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No info,7530
Spicejet,2019-06-24,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No info,3597
Vistara,2019-03-01,Banglore,New Delhi,07:00:00,09:40:00,160,0.0,No info,21520
Spicejet,2019-03-21,Kolkata,Banglore,17:15:00,19:45:00,150,0.0,No check-in baggage included,3815
Jet Airways,2019-03-21,Delhi,Cochin,19:45:00,04:25:00,520,1.0,No info,12557
Air India,2019-05-24,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No info,12592
Multiple Carriers,2019-05-21,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No info,7888
Indigo,2019-03-03,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No info,7303
Spicejet,2019-03-15,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No info,3847
Jet Airways,2019-05-18,Delhi,Cochin,23:05:00,12:35:00,810,2.0,No info,15129
Indigo,2019-04-03,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No info,3943
Indigo,2019-03-27,Delhi,Cochin,17:30:00,01:35:00,485,1.0,No info,6628
Vistara,2019-05-09,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No info,4668
Air India,2019-05-21,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No info,7480
Jet Airways,2019-05-06,Kolkata,Banglore,14:05:00,19:50:00,345,1.0,No info,14781
Jet Airways,2019-03-06,Banglore,New Delhi,07:00:00,13:15:00,375,1.0,No info,19225
Air India,2019-03-21,Delhi,Cochin,17:15:00,07:40:00,865,2.0,No info,8052
Air Asia,2019-05-15,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No info,6451
Indigo,2019-06-15,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No info,3540
Indigo,2019-05-21,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No info,3175
Air India,2019-05-18,Kolkata,Banglore,12:00:00,18:30:00,1830,2.0,No info,10361
Indigo,2019-04-24,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No info,6171
Spicejet,2019-04-27,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,4174
Air India,2019-05-24,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No info,4145
Jet Airways,2019-06-12,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No info,5678
Jet Airways,2019-05-06,Kolkata,Banglore,17:00:00,21:05:00,1685,1.0,No info,13067
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,19:10:00,1570,1.0,No info,11467
Jet Airways,2019-06-12,Delhi,Cochin,14:35:00,12:35:00,1320,2.0,In-flight meal not included,10919
Multiple Carriers,2019-06-24,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No info,13377
Multiple Carriers,2019-06-01,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No info,8937
Jet Airways,2019-06-18,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,5769
Jet Airways,2019-03-01,Banglore,New Delhi,05:45:00,18:25:00,760,1.0,No info,26890
Vistara,2019-04-12,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No info,5403
Vistara,2019-06-12,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No info,11982
Indigo,2019-06-21,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No info,3943
Jet Airways,2019-06-01,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,10262
Indigo,2019-04-09,Delhi,Cochin,09:15:00,01:30:00,975,1.0,No info,6573
Indigo,2019-06-15,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No info,10112
Air India,2019-05-21,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No info,3100
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,20:45:00,1695,1.0,In-flight meal not included,7064
Multiple Carriers,2019-06-12,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No info,6795
Multiple Carriers,2019-06-27,Delhi,Cochin,11:40:00,01:30:00,830,1.0,In-flight meal not included,5797
Air India,2019-04-01,Kolkata,Banglore,17:30:00,08:55:00,925,1.0,No info,7893
Spicejet,2019-06-12,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No info,8224
Indigo,2019-04-09,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No info,4174
Indigo,2019-05-06,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No info,3342
Spicejet,2019-04-06,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No info,4957
Indigo,2019-06-12,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No info,5054
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,10844
Jet Airways,2019-03-06,Banglore,New Delhi,20:35:00,08:15:00,700,1.0,No info,16736
Jet Airways,2019-06-03,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,In-flight meal not included,10262
Jet Airways,2019-04-15,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,4544
Indigo,2019-05-15,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No info,6979
Jet Airways,2019-06-12,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,In-flight meal not included,9899
Spicejet,2019-04-21,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No info,6460
Indigo,2019-03-03,Banglore,New Delhi,18:25:00,21:20:00,175,0.0,No info,8855
Indigo,2019-05-18,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No info,4804
Spicejet,2019-05-24,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,3543
Spicejet,2019-05-18,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No check-in baggage included,1965
Vistara,2019-03-24,Banglore,New Delhi,09:50:00,12:35:00,165,0.0,No info,6138
Indigo,2019-03-27,Kolkata,Banglore,22:10:00,00:55:00,165,0.0,No info,4148
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,18:10:00,1260,1.0,No info,13759
Air India,2019-06-03,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No info,6961
Jet Airways,2019-05-18,Delhi,Cochin,13:25:00,19:00:00,1775,2.0,No info,15129
Spicejet,2019-04-15,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Jet Airways,2019-06-21,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,4256
Indigo,2019-05-03,Banglore,Delhi,21:15:00,00:15:00,180,0.0,No info,3943
Vistara,2019-05-09,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No info,6216
Vistara,2019-03-12,Mumbai,Hyderabad,07:30:00,19:55:00,745,1.0,No info,12080
Air India,2019-03-21,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No info,2575
Air India,2019-03-01,Banglore,New Delhi,00:30:00,23:55:00,1405,1.0,1 Long layover,12599
Indigo,2019-03-21,Delhi,Cochin,09:10:00,21:00:00,710,1.0,No info,8285
Air India,2019-03-24,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No info,2575
Jet Airways,2019-03-18,Banglore,New Delhi,22:50:00,05:05:00,375,1.0,No info,54826
Vistara,2019-06-27,Banglore,Delhi,11:30:00,14:20:00,170,0.0,No info,4668
Air India,2019-06-06,Kolkata,Banglore,14:30:00,08:55:00,1105,2.0,No info,15107
Indigo,2019-06-27,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No info,5000
Spicejet,2019-04-15,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,5726
Jet Airways,2019-03-27,Delhi,Cochin,06:20:00,04:25:00,1325,2.0,In-flight meal not included,9296
Multiple Carriers,2019-06-03,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No info,13587
Air India,2019-05-03,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No info,3100
Indigo,2019-06-01,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No info,2227
Vistara,2019-03-06,Mumbai,Hyderabad,07:30:00,19:55:00,745,1.0,No info,12395
Spicejet,2019-06-21,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No info,2753
Air India,2019-05-21,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No info,5510
Air India,2019-05-18,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No info,7480
Spicejet,2019-05-15,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,4760
Indigo,2019-03-06,Delhi,Cochin,16:10:00,22:20:00,370,1.0,No info,7205
Multiple Carriers,2019-06-24,Delhi,Cochin,07:10:00,22:30:00,920,1.0,No info,6723
Multiple Carriers,2019-06-27,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No info,7198
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,7064
Multiple Carriers,2019-06-15,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No info,7933
Multiple Carriers,2019-06-24,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No info,7354
Jet Airways,2019-06-15,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,No info,12609
Jet Airways,2019-03-21,Banglore,New Delhi,19:55:00,22:35:00,160,0.0,No info,7229
Multiple Carriers,2019-06-06,Delhi,Cochin,10:20:00,01:30:00,910,1.0,No info,6795
Jet Airways,2019-05-01,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,8586
Jet Airways,2019-03-03,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,No info,19828
Indigo,2019-05-15,Banglore,Delhi,21:15:00,00:15:00,180,0.0,No info,3943
Vistara,2019-03-09,Banglore,New Delhi,11:30:00,14:10:00,160,0.0,No info,7240
Jet Airways,2019-03-01,Banglore,New Delhi,22:50:00,00:45:00,1555,1.0,No info,26890
Vistara,2019-06-21,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No info,5613
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,No info,13941
Jet Airways,2019-06-09,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No info,5678
Multiple Carriers,2019-06-24,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No info,7408
Multiple Carriers,2019-06-03,Delhi,Cochin,11:40:00,19:15:00,455,1.0,No info,9001
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,09:00:00,1135,1.0,No info,17261
Indigo,2019-06-24,Delhi,Cochin,08:35:00,22:30:00,835,1.0,No info,6442
Indigo,2019-06-21,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No info,4804
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,22:05:00,750,1.0,No info,14151
Jet Airways,2019-03-01,Mumbai,Hyderabad,07:10:00,08:35:00,85,0.0,No info,17501
Jet Airways,2019-03-27,Delhi,Cochin,08:00:00,18:50:00,650,1.0,No info,12242
Air Asia,2019-05-15,Kolkata,Banglore,15:10:00,23:30:00,500,2.0,No info,5192
Indigo,2019-06-01,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No info,3858
Indigo,2019-06-03,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No info,6818
Spicejet,2019-05-15,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No info,3597
Air India,2019-04-01,Kolkata,Banglore,16:45:00,23:15:00,1830,2.0,No info,9237
Indigo,2019-03-06,Delhi,Cochin,02:05:00,07:25:00,320,1.0,No info,10851
Indigo,2019-03-09,Banglore,New Delhi,00:40:00,03:25:00,165,0.0,No info,4545
Air India,2019-05-21,Delhi,Cochin,12:00:00,07:40:00,1180,2.0,No info,9653
Jet Airways,2019-03-09,Mumbai,Hyderabad,19:40:00,21:10:00,90,0.0,No info,5678
Jet Airways,2019-05-24,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,No info,14571
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,16:20:00,1430,1.0,No info,13044
Jet Airways,2019-03-21,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,5963
Vistara,2019-03-09,Banglore,New Delhi,06:40:00,10:25:00,1665,1.0,No info,10008
Indigo,2019-03-03,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No info,7295
Jet Airways,2019-03-12,Banglore,New Delhi,05:45:00,20:20:00,875,1.0,No info,13817
Air India,2019-03-24,Kolkata,Banglore,09:25:00,05:35:00,1210,2.0,No info,11774
Jet Airways,2019-03-27,Mumbai,Hyderabad,02:55:00,04:25:00,90,0.0,No info,5678
Jet Airways,2019-05-09,Delhi,Cochin,20:00:00,04:25:00,505,2.0,No info,16263
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,10:55:00,1075,1.0,No info,14151
Jet Airways,2019-05-18,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No info,15554
Indigo,2019-04-01,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No info,5164
Multiple Carriers,2019-06-27,Delhi,Cochin,17:45:00,01:30:00,465,1.0,In-flight meal not included,5797
Indigo,2019-06-06,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No info,4804
Jet Airways,2019-06-03,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No info,8016
Jet Airways,2019-03-12,Banglore,New Delhi,20:35:00,10:45:00,850,1.0,In-flight meal not included,11087
Multiple Carriers,2019-03-21,Delhi,Cochin,08:25:00,19:15:00,650,1.0,No info,8601
Indigo,2019-05-21,Kolkata,Banglore,21:00:00,02:15:00,315,1.0,No info,7228
Air India,2019-06-09,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No info,10178
Air India,2019-05-21,Kolkata,Banglore,09:25:00,05:35:00,1210,2.0,No info,11432
Jet Airways,2019-05-27,Delhi,Cochin,05:30:00,12:35:00,425,2.0,No info,16274
Air India,2019-05-06,Kolkata,Banglore,07:00:00,10:30:00,1650,3.0,No info,13007
Air India,2019-06-01,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No info,5228
Indigo,2019-05-03,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No info,4823
Jet Airways,2019-06-27,Delhi,Cochin,23:05:00,12:35:00,810,2.0,No info,12819
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,No info,11467
Air India,2019-05-24,Kolkata,Banglore,17:30:00,20:25:00,1615,1.0,No info,10623
Air India,2019-05-27,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No info,6934
Jet Airways,2019-05-06,Kolkata,Banglore,17:00:00,22:05:00,1745,1.0,No info,11467
Multiple Carriers,2019-06-03,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No info,13714
Jet Airways,2019-03-01,Banglore,New Delhi,08:00:00,07:40:00,1420,1.0,No info,22270
Air India,2019-06-06,Kolkata,Banglore,12:00:00,18:30:00,1830,2.0,No info,9626
Jet Airways,2019-04-06,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,5177
Jet Airways,2019-06-06,Kolkata,Banglore,20:00:00,16:20:00,1220,1.0,In-flight meal not included,10844
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,23:35:00,1655,1.0,In-flight meal not included,10844
Jet Airways,2019-03-09,Banglore,New Delhi,07:00:00,20:20:00,800,1.0,In-flight meal not included,11087
Indigo,2019-03-24,Banglore,New Delhi,04:00:00,06:50:00,170,0.0,No info,4777
Multiple Carriers,2019-03-06,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No info,15077
Jet Airways,2019-04-18,Banglore,Delhi,06:00:00,08:45:00,165,0.0,No info,7229
Indigo,2019-06-09,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No info,6838
Air India,2019-06-24,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No info,9194
Jet Airways,2019-04-03,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,4544
Air India,2019-05-06,Kolkata,Banglore,05:50:00,08:55:00,1625,2.0,No info,10991
Jet Airways,2019-04-27,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,4544
